customer_id,n_orders,n_promo,n_codes,total_discount,promo_rate,priority,max_single_discount,pct_from_max_single_order,single_order_driven,if_score_percentile,vae_rank_pct,lof_score_percentile
1fe9df831141ec1e,39,36,9,1146000.0,0.9230769230769232,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0436300174520069,False,0.00017261265833782012,0.06258180525405499,0.08494257485502252
20da39f286a834e2,25,23,5,850000.0,0.92,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0588235294117647,False,0.004555373797855716,0.08234538306864159,0.24921038282286856
20f0fb56e7906991,20,19,4,875000.0,0.95,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0571428571428571,False,0.006064305645577058,0.027658034890619576,0.019963625597428414
210fdf6e07cffb42,17,17,4,717000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",53000.0,0.0739191073919107,False,0.018307229955497942,0.11224280999690217,0.05248682256676166
216b61689df17f00,29,29,4,845000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.059171597633136,False,0.002314838630027058,0.0312680400232741,0.09056220285759685
21950a6ea4ed844f,25,25,13,710000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0704225352112676,False,0.005709935287400076,0.15509418821181287,0.08647551243668487
223ae822352e1b58,14,12,4,1100000.0,0.8571428571428571,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",252000.0,0.2290909090909091,False,0.012202914753352515,0.026600639467026954,0.030725053184131983
22fb3354b31b9f5c,32,31,29,783000.0,0.96875,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0638569604086845,False,0.00046525398638074694,0.023407876852871157,0.019948764904988734
2351e3bc21fc765c,28,28,8,821000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0609013398294762,False,0.0005795670051475152,0.19239566936559704,0.16973197026489756
23b5773925b77be2,11,11,6,885000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",160000.0,0.1807909604519774,False,0.0010048114349598932,0.011794817276355118,0.018023733668956356
